timeSeries,lon,lat
"6097",-153.90536,58.569595
"6098",-152.57831,58.552784
"6099",-152.35434,58.550095
"6121",-152.59517,58.56192
"6122",-152.54347,58.56134
"6123",-152.37114,58.55926
"6144",-153.88809,58.57853
"6145",-152.6117,58.579998
"6146",-152.57758,58.570675
"6147",-152.54309,58.570286
"6148",-152.37071,58.568207
"6179",-153.88808,58.58748
"6180",-152.52585,58.570087
"6181",-152.35263,58.585876
"6200",-153.87079,58.59641
"6201",-152.54233,58.588177
"6202",-152.4906,58.587578
"6203",-152.40395,58.595478
"6204",-152.33495,58.594597
"6218",-153.88802,58.605373
"6219",-152.61133,58.588943
"6220",-152.55884,58.606262
"6221",-152.54158,58.606068
"6222",-152.47295,58.596317
"6223",-152.4561,58.587166
"6239",-153.88799,58.61432
"6240",-153.81888,58.623188
"6241",-153.76707,58.623104
"6242",-153.7498,58.623074
"6243",-152.5761,58.606457
"6244",-152.4557,58.59611
"6245",-152.42038,58.613583
"6257",-153.88795,58.62327
"6258",-153.85338,58.63218
"6259",-153.8361,58.63216
"6260",-153.78429,58.632084
"6261",-153.73253,58.62304
"6262",-153.68065,58.631866
"6263",-153.66338,58.63182
"6264",-153.6461,58.631775
"6265",-152.57571,58.615402
"6266",-152.5412,58.615013
"6267",-152.43764,58.613792
"6268",-152.38628,58.604206
"6269",-152.35092,58.621655
"6280",-153.73239,58.640934
"6281",-153.69785,58.640854
"6282",-153.62872,58.640675
"6283",-152.55846,58.615208
"6284",-152.43723,58.622738
"6285",-152.38544,58.622097
"6297",-153.61134,58.64957
"6298",-152.54082,58.62396
"6299",-152.41997,58.622524
"6300",-152.36775,58.63082
"6315",-153.59396,58.658463
"6316",-153.57668,58.65841
"6317",-152.33322,58.63038
"6333",-152.35005,58.639545
"6347",-153.55916,58.676243
"6367",-153.55905,58.685192
"6382",-153.5588,58.703083
"6383",-153.5242,58.70296
"6384",-153.50688,58.702896
"6403",-153.48958,58.702827
"6415",-153.50676,58.71184
"6416",-153.472,58.72065
"6428",-153.47186,58.7296
"6429",-153.42004,58.72043
"6441",-153.45439,58.738472
"6442",-153.41974,58.73832
"6462",-153.40225,58.74719
"6513",-153.38461,58.765
"6563",-153.36694,58.782806
"6591",-153.36678,58.79175
"6602",-153.36661,58.800697
"6617",-153.36644,58.809647
"6634",-153.36627,58.818592
"6644",-153.36594,58.836483
"6665",-153.34839,58.84534
"6666",-153.2613,58.85382
"6689",-153.34822,58.854286
"6690",-153.27869,58.853916
"6691",-153.24371,58.862663
"6713",-153.2785,58.862865
"6732",-153.33067,58.863144
"6733",-153.31291,58.880943
"6734",-153.26091,58.87171
"6735",-153.24352,58.87161
"6783",-153.29533,58.889797
"6784",-153.24332,58.880554
"6829",-153.32979,58.90787
"6858",-153.3122,58.916725
"6859",-152.28441,58.916122
"6860",-152.23218,58.915417
"6879",-153.32944,58.925762
"6880",-152.28395,58.925064
"6881",-152.26654,58.92483
"6882",-152.24913,58.924595
"6906",-152.30138,58.925293
"6907",-152.2317,58.92436
"6908",-151.93515,58.928913
"6926",-153.36395,58.94383
"6927",-153.32925,58.934708
"6928",-152.28351,58.934006
"6929",-152.21336,58.942005
"6930",-152.03964,58.93054
"6931",-152.02223,58.930275
"6948",-152.28305,58.942947
"6949",-152.0212,58.94816
"6970",-153.36378,58.952774
"6971",-152.26518,58.95166
"6972",-152.21289,58.950947
"6973",-152.1606,58.950214
"6974",-151.9346,58.937855
"6991",-153.3985,58.961887
"6992",-152.24774,58.951424
"6993",-152.14268,58.958908
"6994",-152.02066,58.9571
"6995",-151.98581,58.956562
"7013",-152.00323,58.956833
"7028",-153.41562,58.97986
"7029",-153.39818,58.97978
"7044",-153.5202,58.98923
"7045",-153.50275,58.989166
"7046",-153.43292,58.98888
"7060",-153.57245,58.99836
"7061",-153.53752,58.99824
"7062",-153.4677,58.997974
"7063",-153.45024,58.997902
"7079",-153.5898,59.007362
"7095",-153.60716,59.01636
"7109",-154.14873,59.025818
"7110",-154.11378,59.025852
"7111",-153.60706,59.025307
"7126",-154.09633,59.034813
"7127",-153.6419,59.034355
"7141",-154.16629,59.043686
"7142",-154.06142,59.052723
"7160",-154.16638,59.061577
"7161",-154.07892,59.06166
"7162",-153.7116,59.061363
"7163",-153.65921,59.05229
"7181",-154.18387,59.061554
"7182",-154.06145,59.070614
"7183",-153.83403,59.061577
"7184",-153.799,59.070473
"7185",-153.74657,59.061436
"7186",-153.71152,59.07031
"7187",-153.6766,59.06128
"7202",-154.18396,59.079445
"7203",-154.04395,59.07062
"7204",-153.93896,59.070614
"7205",-153.92148,59.070606
"7206",-153.88644,59.079525
"7207",-153.86899,59.070564
"7208",-153.79893,59.07942
"7209",-153.72894,59.079292
"7210",-153.69394,59.079212
"7224",-154.18402,59.08839
"7225",-154.02646,59.07957
"7226",-154.00896,59.079575
"7227",-153.97395,59.07957
"7228",-153.93893,59.088505
"7229",-153.86894,59.07951
"7230",-153.78145,59.07939
"7231",-153.76395,59.07936
"7232",-153.67644,59.07917
"7243",-154.16655,59.09736
"7244",-154.04398,59.088512
"7245",-153.99146,59.08852
"7259",-154.18407,59.097332
"7274",-154.16669,59.12419
"7275",-151.67857,59.11253
"7276",-151.64355,59.1119
"7291",-154.23685,59.133026
"7292",-151.64293,59.12084
"7293",-151.62543,59.120518
"7306",-154.18427,59.133114
"7307",-154.16673,59.133137
"7308",-151.67796,59.121468
"7309",-151.41463,59.12545
"7322",-154.25458,59.15983
"7323",-151.67735,59.13041
"7324",-151.43214,59.125797
"7337",-151.67673,59.139347
"7338",-151.64232,59.129776
"7339",-151.6248,59.12946
"7340",-151.46584,59.14436
"7349",-154.21954,59.16884
"7350",-151.8333,59.159946
"7351",-151.79881,59.150417
"7352",-151.7807,59.15906
"7353",-151.65921,59.139034
"7354",-151.48335,59.144703
"7355",-151.41396,59.134388
"7365",-154.23715,59.17775
"7366",-154.16699,59.186806
"7367",-151.83272,59.168888
"7368",-151.81519,59.168594
"7369",-151.79765,59.168297
"7370",-151.70996,59.166786
"7371",-151.50021,59.153976
"7372",-151.43079,59.143673
"7380",-154.1846,59.195724
"7381",-151.85027,59.169178
"7382",-151.7801,59.168
"7383",-151.4827,59.15364
"7384",-151.46516,59.153297
"7385",-151.44763,59.152958
"7398",-154.16704,59.195747
"7399",-151.83215,59.177826
"7400",-151.76198,59.17664
"7401",-151.69121,59.184357
"7402",-151.67366,59.184044
"7403",-151.65611,59.183727
"7404",-151.63858,59.18341
"7405",-151.62103,59.183094
"7406",-151.60349,59.18277
"7407",-151.58594,59.182446
"7408",-151.5684,59.18212
"7409",-151.48203,59.16258
"7428",-154.14955,59.21366
"7429",-154.13199,59.21368
"7430",-151.8146,59.177532
"7431",-151.74385,59.185276
"7445",-151.79648,59.186176
"7446",-151.77893,59.18588
"7447",-151.74324,59.194218
"7468",-154.11444,59.22264
"7469",-151.7959,59.195118
"7470",-151.74265,59.203156
"7471",-151.60222,59.20065
"7472",-151.56776,59.19106
"7489",-154.13202,59.222622
"7490",-151.72449,59.21179
"7491",-151.58339,59.2182
"7492",-151.51315,59.21688
"7493",-151.49559,59.216545
"7494",-151.47803,59.216206
"7508",-154.1145,59.24053
"7509",-151.8287,59.231464
"7510",-151.776,59.230576
"7511",-151.72389,59.22073
"7512",-151.54762,59.226482
"7513",-151.1437,59.218266
"7534",-154.13213,59.249454
"7535",-151.84628,59.231754
"7536",-151.7754,59.239517
"7537",-151.75783,59.239216
"7538",-151.74026,59.238914
"7539",-151.72269,59.238605
"7540",-151.68816,59.22905
"7541",-151.44223,59.22446
"7542",-151.28346,59.2302
"7543",-151.21321,59.22872
"7544",-151.19565,59.228344
"7545",-151.17809,59.227966
"7546",-151.14296,59.2272
"7547",-151.1254,59.226814
"7571",-151.86328,59.240986
"7572",-151.52875,59.24403
"7573",-151.4936,59.24336
"7574",-151.47736,59.225143
"7575",-151.4598,59.224804
"7576",-151.30031,59.239502
"7577",-151.23077,59.229095
"7578",-151.10707,59.235363
"7579",-150.98413,59.23258
"7599",-154.1146,59.26736
"7600",-151.8803,59.25021
"7601",-151.84514,59.249634
"7602",-151.49294,59.252296
"7603",-151.31789,59.239864
"7604",-151.23004,59.23803
"7605",-151.08873,59.243908
"7619",-151.93195,59.268936
"7620",-151.86159,59.267803
"7621",-151.844,59.267513
"7622",-151.80998,59.24905
"7623",-151.4571,59.260555
"7624",-151.43953,59.260212
"7625",-151.35162,59.258457
"7626",-151.29959,59.24844
"7627",-151.24615,59.256275
"7628",-150.96495,59.250042
"7629",-150.94739,59.24963
"7630",-150.92981,59.249218
"7647",-154.1323,59.294178
"7648",-151.9314,59.277878
"7649",-151.9138,59.277596
"7650",-151.87862,59.27703
"7651",-151.42126,59.268803
"7652",-151.40367,59.268456
"7653",-151.3692,59.258812
"7654",-151.28058,59.26595
"7655",-151.08797,59.252842
"7656",-150.98253,59.250446
"7657",-150.929,59.258152
"7675",-151.94899,59.278152
"7676",-151.35092,59.267395
"7677",-150.96416,59.258976
"7678",-150.89304,59.266254
"7695",-154.09712,59.312096
"7696",-151.94846,59.287094
"7697",-151.35022,59.276333
"7698",-151.10477,59.26217
"7699",-150.98093,59.26832
"7700",-150.94577,59.2675
"7718",-154.07953,59.321053
"7719",-151.9479,59.296032
"7720",-151.36641,59.294563
"7721",-151.12158,59.271492
"7722",-151.104,59.271107
"7723",-151.06729,59.288193
"7724",-150.94496,59.276436
"7725",-150.89221,59.27519
"7747",-151.94736,59.304974
"7748",-151.156,59.2812
"7749",-151.12082,59.28043
"7750",-150.96094,59.294716
"7751",-150.8562,59.283283
"7771",-154.06194,59.338947
"7772",-154.0443,59.338955
"7773",-154.02666,59.338963
"7774",-153.47995,59.337933
"7775",-153.44469,59.337788
"7776",-153.39178,59.33755
"7777",-151.96443,59.31419
"7778",-151.2425,59.300957
"7779",-151.20804,59.291275
"7780",-151.19044,59.290897
"7781",-151.17285,59.29052
"7782",-151.15375,59.308006
"7783",-151.06573,59.30606
"7784",-151.04813,59.305664
"7785",-150.99612,59.29553
"7786",-150.87297,59.29264
"7807",-154.00903,59.347908
"7808",-153.9914,59.347908
"7809",-153.49759,59.338
"7810",-153.46217,59.3468
"7811",-153.4269,59.346653
"7812",-153.40926,59.346577
"7813",-153.37398,59.346413
"7814",-151.94627,59.322853
"7815",-151.20581,59.318085
"7816",-151.13538,59.31656
"7817",-151.11777,59.316174
"7818",-151.01292,59.304867
"7819",-150.89056,59.29306
"7838",-153.49745,59.346943
"7839",-153.37381,59.355354
"7840",-151.94572,59.33179
"7841",-151.25937,59.310265
"7842",-151.24176,59.309895
"7843",-151.22269,59.327393
"7844",-151.18745,59.32664
"7845",-151.04655,59.323536
"7846",-150.90733,59.30241
"7867",-153.99138,59.35685
"7868",-153.49733,59.35589
"7869",-153.33835,59.364124
"7870",-151.94518,59.340733
"7871",-151.27481,59.33744
"7872",-150.99373,59.322334
"7873",-150.90569,59.32028
"7874",-150.72878,59.32493
"7875",-150.67595,59.323597
"7894",-154.11493,59.365746
"7895",-154.0796,59.356827
"7896",-154.06197,59.35684
"7897",-154.04433,59.356842
"7898",-154.00903,59.365795
"7899",-153.4972,59.36483
"7900",-151.92755,59.340454
"7901",-151.75128,59.337543
"7902",-151.02817,59.332073
"7903",-150.90488,59.329212
"7904",-150.86882,59.33731
"7905",-150.8512,59.336887
"7906",-150.74638,59.325367
"7907",-150.7103,59.33342
"7908",-150.67508,59.33253
"7909",-150.65746,59.33208
"7931",-154.11496,59.374687
"7932",-154.06201,59.383667
"7933",-153.99138,59.365795
"7934",-153.95607,59.374733
"7935",-153.92076,59.374714
"7936",-153.51471,59.37384
"7937",-153.33818,59.37307
"7938",-151.92645,59.358334
"7939",-151.82063,59.356617
"7940",-151.78595,59.347084
"7941",-151.75009,59.355423
"7942",-150.72704,59.342796
"7963",-154.11502,59.392574
"7964",-153.93842,59.374725
"7965",-153.51459,59.382786
"7966",-153.32034,59.38192
"7967",-151.90881,59.35805
"7968",-151.89117,59.35777
"7969",-151.76654,59.3736
"7970",-150.83275,59.345394
"7971",-150.74466,59.343235
"7972",-150.63806,59.349495
"7992",-154.06203,59.392612
"7993",-153.9207,59.401546
"7994",-153.51445,59.391727
"7995",-153.338,59.38201
"7996",-151.89006,59.37565
"7997",-151.83769,59.365845
"7998",-151.82005,59.365555
"7999",-151.80124,59.383137
"8000",-150.84953,59.354755
"8001",-150.72617,59.351727
"8022",-154.04439,59.410507
"8023",-154.02672,59.41051
"8024",-154.00905,59.410515
"8025",-153.99136,59.410515
"8026",-153.9737,59.41051
"8027",-153.95602,59.410507
"8028",-153.93835,59.4105
"8029",-153.532,59.400734
"8030",-153.47899,59.400536
"8031",-153.35548,59.391045
"8032",-151.8724,59.375362
"8033",-151.85477,59.375076
"8034",-151.8189,59.38343
"8035",-150.83022,59.372196
"8036",-150.70854,59.351284
"8037",-150.61865,59.366905
"8038",-150.60103,59.366447
"8039",-150.37192,59.360302
"8056",-153.90298,59.419422
"8057",-153.51433,59.400673
"8058",-153.46132,59.400463
"8059",-153.42583,59.409256
"8060",-153.37299,59.40007
"8061",-151.81831,59.392372
"8062",-150.81174,59.380703
"8063",-150.77646,59.379837
"8064",-150.67242,59.359325
"8065",-150.40715,59.36127
"8086",-153.88527,59.428352
"8087",-153.46118,59.40941
"8088",-153.408,59.41812
"8089",-151.85306,59.401894
"8090",-150.79324,59.389206
"8091",-150.75797,59.388336
"8092",-150.67065,59.377193
"8093",-150.37096,59.369232
"8111",-153.88524,59.437294
"8112",-153.81448,59.437214
"8113",-153.76143,59.437126
"8114",-153.39032,59.41804
"8115",-153.37265,59.417957
"8116",-151.85248,59.41083
"8117",-150.68741,59.386574
"8118",-150.61685,59.38477
"8119",-150.35138,59.3866
"8136",-153.84982,59.4462
"8137",-153.81444,59.446156
"8138",-153.79675,59.44613
"8139",-153.77905,59.446102
"8140",-153.74367,59.446037
"8141",-153.72598,59.446003
"8142",-153.39017,59.426983
"8143",-151.86958,59.42006
"8144",-150.75711,59.39727
"8145",-150.66888,59.395058
"8146",-150.58067,59.392784
"8147",-150.38666,59.38758
"8164",-153.70828,59.445965
"8165",-151.83424,59.41948
"8166",-151.67523,59.41676
"8167",-150.65125,59.394608
"8168",-150.61505,59.402634
"8169",-150.3857,59.39651
"8186",-153.7259,59.454945
"8187",-151.85077,59.43765
"8188",-151.70996,59.42632
"8189",-151.674,59.434635
"8190",-150.72008,59.414257
"8191",-150.66711,59.41292
"8192",-150.36612,59.413883
"8193",-150.35042,59.39553
"8212",-153.72583,59.46389
"8213",-153.69035,59.472755
"8214",-151.83308,59.43736
"8215",-151.79715,59.44571
"8216",-151.72702,59.435566
"8217",-151.67276,59.45251
"8218",-150.71832,59.43212
"8219",-150.66623,59.421856
"8220",-150.64857,59.421406
"8221",-150.61415,59.411564
"8241",-151.8325,59.446297
"8242",-151.77946,59.44541
"8243",-151.69044,59.452824
"8244",-151.33751,59.43719
"8245",-150.62912,59.438816
"8246",-150.61145,59.438362
"8247",-150.59378,59.437904
"8248",-150.40047,59.423786
"8249",-150.32887,59.43076
"8269",-151.76118,59.45405
"8270",-151.7435,59.453747
"8271",-151.67213,59.46145
"8272",-151.40683,59.456482
"8273",-151.37216,59.446842
"8274",-151.3361,59.455067
"8275",-150.6989,59.449543
"8276",-150.68123,59.4491
"8277",-150.66356,59.44865
"8278",-150.38185,59.43223
"8279",-150.36516,59.422813
"8309",-153.7079,59.49068
"8310",-151.68921,59.4707
"8311",-151.35307,59.46436
"8312",-150.5743,59.455307
"8313",-150.36226,59.449604
"8314",-150.29158,59.447624
"8343",-153.70782,59.499622
"8344",-151.6709,59.479324
"8345",-151.51228,59.46747
"8346",-151.4769,59.466793
"8347",-151.38705,59.48294
"8348",-150.3279,59.43969
"8377",-151.6532,59.47901
"8378",-151.52931,59.47674
"8379",-151.49326,59.48501
"8380",-151.45786,59.48433
"8381",-151.40475,59.48329
"8382",-150.30827,59.457054
"8406",-153.72539,59.517548
"8407",-151.63487,59.487633
"8408",-151.59946,59.486988
"8409",-151.58176,59.486664
"8410",-151.56406,59.48634
"8411",-151.54636,59.486008
"8412",-151.44016,59.483986
"8413",-150.60783,59.474087
"8414",-150.57338,59.464237
"8415",-150.46544,59.47929
"8416",-150.34166,59.475903
"8417",-150.3063,59.47491
"8418",-150.2906,59.456554
"8447",-151.61653,59.49625
"8448",-151.4388,59.501858
"8449",-150.58833,59.491493
"8450",-150.48312,59.479763
"8451",-150.35934,59.476395
"8452",-150.26994,59.48284
"8471",-153.77846,59.535534
"8472",-153.72533,59.526493
"8473",-151.4204,59.51045
"8474",-150.4645,59.48822
"8475",-150.35837,59.48532
"8476",-150.30531,59.48384
"8499",-153.74284,59.553356
"8500",-153.74298,59.53547
"8501",-151.43742,59.51973
"8502",-151.402,59.519035
"8503",-150.56973,59.499966
"8504",-150.44492,59.505604
"8505",-150.33873,59.50269
"8506",-150.28564,59.5012
"8507",-150.26895,59.49177
"8531",-153.79604,59.562393
"8532",-153.77829,59.562363
"8533",-153.76053,59.562332
"8534",-153.72502,59.562263
"8535",-153.70728,59.562225
"8536",-153.68951,59.562183
"8537",-153.67177,59.56214
"8538",-151.45447,59.52901
"8539",-151.40129,59.527973
"8540",-150.49707,59.51596
"8541",-150.47937,59.515488
"8542",-150.35643,59.50318
"8543",-150.30334,59.5017
"8544",-150.24927,59.509125
"8545",-150.23157,59.50862
"8568",-153.65392,59.57104
"8569",-153.60065,59.57089
"8570",-151.47151,59.53829
"8571",-151.41832,59.53726
"8572",-150.58652,59.509357
"8573",-150.51479,59.51643
"8574",-150.42531,59.522987
"8575",-150.30235,59.51063
"8601",-153.6183,59.579884
"8602",-153.60054,59.57983
"8603",-151.41763,59.546192
"8604",-150.51385,59.52536
"8605",-150.45978,59.532875
"8606",-150.33775,59.51162
"8607",-150.28368,59.519062
"8608",-150.23056,59.517548
"8630",-153.5649,59.58866
"8631",-151.39922,59.554783
"8632",-151.34671,59.544785
"8633",-150.6024,59.52768
"8634",-150.5847,59.527218
"8635",-150.51292,59.534294
"8636",-150.40665,59.531433
"8637",-150.3358,59.52948
"8638",-150.31711,59.537914
"8639",-150.26497,59.52749
"8640",-150.22955,59.526478
"8663",-153.54701,59.597546
"8664",-151.38147,59.55443
"8665",-151.32756,59.562298
"8666",-150.63603,59.54645
"8667",-150.58195,59.554012
"8668",-150.52971,59.543694
"8669",-150.4234,59.540848
"8670",-150.29842,59.54635
"8671",-150.28069,59.54585
"8672",-150.20982,59.543827
"8702",-151.29208,59.561573
"8703",-151.2566,59.56084
"8704",-151.22038,59.56903
"8705",-150.63423,59.564316
"8706",-150.54651,59.55309
"8707",-150.40376,59.558224
"8708",-150.31613,59.546844
"8709",-150.22653,59.553265
"8710",-150.17337,59.55173
"8736",-153.54689,59.606487
"8737",-151.3091,59.570873
"8738",-151.23738,59.57834
"8739",-150.6156,59.572792
"8740",-150.58104,59.562946
"8741",-150.51013,59.561085
"8742",-150.29742,59.555275
"8743",-150.19008,59.561172
"8765",-151.27216,59.588013
"8766",-151.23665,59.587273
"8767",-150.58012,59.571877
"8768",-150.49146,59.569546
"8769",-150.38507,59.56667
"8770",-150.29643,59.564205
"8771",-150.17235,59.560658
"8791",-153.54677,59.61543
"8792",-153.31525,59.63232
"8793",-151.2359,59.59621
"8794",-150.56056,59.589275
"8795",-150.47278,59.578003
"8796",-150.40184,59.576084
"8797",-150.3654,59.58404
"8798",-150.29544,59.573135
"8799",-150.15257,59.578
"8815",-153.56444,59.62443
"8816",-153.31506,59.641262
"8817",-153.29727,59.641167
"8818",-151.23517,59.605145
"8819",-150.55963,59.598206
"8820",-150.4541,59.586456
"8821",-150.39992,59.593945
"8822",-150.27672,59.581562
"8823",-150.18906,59.5701
"8824",-150.1338,59.586407
"8825",-150.11607,59.585884
"8837",-153.67107,59.633686
"8838",-153.65327,59.63364
"8839",-153.5999,59.633488
"8840",-153.5821,59.633434
"8841",-153.5464,59.642258
"8842",-153.52847,59.65114
"8843",-153.33267,59.650295
"8844",-153.22588,59.64971
"8845",-151.2174,59.60477
"8846",-151.19965,59.604397
"8847",-151.18188,59.60402
"8848",-151.16412,59.603638
"8849",-151.14636,59.603252
"8850",-150.45221,59.604317
"8851",-150.3457,59.60141
"8852",-150.27571,59.590492
"8853",-150.18703,59.587955
"8870",-153.7064,59.660595
"8871",-153.67079,59.66051
"8872",-153.65298,59.660465
"8873",-153.6352,59.66042
"8874",-153.61739,59.66037
"8875",-153.5998,59.64243
"8876",-153.51054,59.660015
"8877",-153.49274,59.65995
"8878",-153.47493,59.65988
"8879",-153.45714,59.65981
"8880",-153.35048,59.650383
"8881",-153.29707,59.650112
"8882",-153.20787,59.65855
"8883",-153.19006,59.658443
"8884",-151.16261,59.621506
"8885",-150.52228,59.61514
"8886",-150.46996,59.604794
"8887",-150.25697,59.59892
"8888",-150.14949,59.604782
"8889",-150.07956,59.59376
"8907",-153.54604,59.669086
"8908",-153.38591,59.659496
"8909",-153.29689,59.659054
"8910",-153.24348,59.658756
"8911",-153.17204,59.667274
"8912",-153.15424,59.66716
"8913",-151.16185,59.63044
"8914",-150.50359,59.6236
"8915",-150.46806,59.622654
"8916",-150.34473,59.610336
"8917",-150.27373,59.60835
"8918",-150.11504,59.594814
"8936",-153.61728,59.66931
"8937",-153.56384,59.669147
"8938",-153.45699,59.66875
"8939",-153.35013,59.66827
"8940",-153.2967,59.667995
"8941",-153.22527,59.67654
"8942",-153.1362,59.675987
"8943",-151.58723,59.656796
"8944",-151.53386,59.65581
"8945",-151.51607,59.655476
"8946",-151.49828,59.65514
"8947",-151.48048,59.654804
"8948",-151.46269,59.654465
"8949",-151.17886,59.639755
"8950",-150.32501,59.627705
"8951",-150.27274,59.61728
"8970",-153.59926,59.687145
"8971",-153.56361,59.68703
"8972",-153.45685,59.677692
"8973",-153.34996,59.67721
"8974",-153.24307,59.676643
"8975",-151.5866,59.665733
"8976",-151.55165,59.65614
"8977",-151.44423,59.663055
"8978",-151.17812,59.648693
"8979",-150.25397,59.625706
"8980",-150.11296,59.612667
"8981",-150.00433,59.62734
"9005",-153.43887,59.68656
"9006",-153.34978,59.686153
"9007",-153.29614,59.69482
"9008",-153.2783,59.694725
"9009",-153.26048,59.694626
"9010",-153.13596,59.68493
"9011",-153.08226,59.693512
"9012",-151.62155,59.675316
"9013",-151.42574,59.671646
"9014",-151.16032,59.64831
"9015",-150.30527,59.645065
"9016",-150.25298,59.634632
"9017",-150.1464,59.631565
"9018",-150.09311,59.629997
"9019",-150.07536,59.62947
"9044",-153.43857,59.704445
"9045",-153.34961,59.695095
"9046",-153.11768,59.702694
"9047",-151.67433,59.6852
"9048",-151.63934,59.675632
"9049",-151.14178,59.65686
"9050",-150.23419,59.643055
"9051",-150.14536,59.64049
"9052",-150.1088,59.648376
"9053",-150.07326,59.647327
"9054",-150.02101,59.636803
"9055",-149.98442,59.644653
"9056",-149.75467,59.6285
"9077",-153.42075,59.70437
"9078",-153.3316,59.70395
"9079",-153.08202,59.702454
"9080",-151.69214,59.685513
"9081",-151.40656,59.68917
"9082",-151.38875,59.68882
"9083",-151.12245,59.674343
"9084",-150.30428,59.653996
"9085",-150.23318,59.651985
"9086",-150.00111,59.654118
"9104",-153.43843,59.713387
"9105",-153.33124,59.721832
"9106",-153.04585,59.720085
"9107",-151.6909,59.70339
"9108",-151.37022,59.697403
"9109",-151.35242,59.69705
"9110",-151.33461,59.69669
"9111",-151.10466,59.673954
"9112",-150.3033,59.66292
"9113",-150.24995,59.66142
"9114",-150.01889,59.654655
"9115",-149.98335,59.65358
"9116",-149.77016,59.646923
"9117",-149.7524,59.64635
"9140",-153.43828,59.72233
"9141",-153.34908,59.72192
"9142",-153.02776,59.728897
"9143",-151.72653,59.704006
"9144",-151.31607,59.705265
"9145",-151.0853,59.691433
"9146",-150.23117,59.66984
"9147",-150.0722,59.656254
"9148",-150.01782,59.66358
"9149",-149.94563,59.670345
"9150",-149.92786,59.6698
"9151",-149.78679,59.656414
"9152",-149.73235,59.663628
"9153",-149.71457,59.66305
"9175",-153.43813,59.731274
"9176",-153.33107,59.730774
"9177",-151.74376,59.713245
"9178",-151.29753,59.71384
"9179",-151.27972,59.713474
"9180",-151.2619,59.713108
"9181",-151.08452,59.700367
"9182",-150.28352,59.680283
"9183",-150.23016,59.67877
"9184",-150.08893,59.665707
"9185",-150.03346,59.681973
"9186",-149.9979,59.6809
"9187",-149.80344,59.665905
"9188",-149.7501,59.6642
"9189",-149.5902,59.658955
"9208",-153.43797,59.740215
"9209",-153.34856,59.74875
"9210",-153.31322,59.730682
"9211",-153.0275,59.73784
"9212",-151.77881,59.722786
"9213",-151.08372,59.7093
"9214",-150.26373,59.697636
"9215",-150.21237,59.67826
"9216",-150.05125,59.682503
"9217",-149.92677,59.678726
"9218",-149.78566,59.66534
"9219",-149.74783,59.68205
"9238",-153.43782,59.749157
"9239",-153.34839,59.75769
"9240",-153.31267,59.75751
"9241",-153.02724,59.74678
"9242",-151.77821,59.731724
"9243",-151.26042,59.730976
"9244",-151.22478,59.730232
"9245",-151.06512,59.717842
"9246",-150.21034,59.696117
"9247",-150.12033,59.702465
"9248",-150.08473,59.701416
"9249",-149.90788,59.687103
"9250",-149.81897,59.68432
"9251",-149.76561,59.68262
"9252",-149.71342,59.671974
"9253",-149.62338,59.677986
"9276",-153.36607,59.76672
"9277",-151.79546,59.74096
"9278",-151.20619,59.738792
"9279",-151.04651,59.72638
"9280",-150.24391,59.71499
"9281",-150.20932,59.705048
"9282",-149.90569,59.704952
"9283",-149.63882,59.69642
"9297",-153.45552,59.75817
"9298",-153.38393,59.766804
"9299",-153.00885,59.76453
"9300",-151.79427,59.758835
"9301",-151.1876,59.747353
"9302",-151.02869,59.72598
"9303",-150.99142,59.743042
"9304",-150.18947,59.72239
"9305",-149.76334,59.70047
"9306",-149.72662,59.70825
"9328",-153.43721,59.784924
"9329",-153.3836,59.784687
"9330",-153.00832,59.782413
"9331",-151.81152,59.76807
"9332",-151.169,59.755905
"9333",-151.00926,59.743446
"9334",-150.20729,59.7229
"9335",-149.90459,59.71388
"9336",-149.76106,59.71832
"9337",-149.74327,59.717747
"9354",-153.4013,59.79371
"9355",-151.82938,59.76836
"9356",-151.00845,59.752377
"9357",-150.2419,59.732845
"9358",-150.18845,59.73132
"9359",-149.77887,59.718887
"9360",-149.72546,59.71717
"9361",-149.63765,59.70534
"9378",-152.99017,59.791218
"9379",-151.8288,59.777298
"9380",-151.16824,59.76484
"9381",-150.9898,59.760906
"9382",-150.22206,59.750195
"9383",-150.1864,59.749172
"9384",-149.95474,59.7423
"9385",-149.9213,59.723354
"9386",-149.90349,59.722805
"9387",-149.81335,59.728943
"9388",-149.72432,59.726097
"9389",-149.51071,59.71902
"9403",-152.98962,59.8091
"9404",-151.82822,59.786236
"9405",-151.13101,59.78194
"9406",-150.989,59.76984
"9407",-149.9202,59.73228
"9408",-149.86455,59.748474
"9409",-149.81223,59.737865
"9424",-151.82762,59.795174
"9425",-151.11238,59.790485
"9426",-150.95331,59.769024
"9427",-149.84561,59.75684
"9428",-149.82779,59.75628
"9429",-149.72318,59.73502
"9430",-149.52492,59.746387
"9451",-151.82704,59.80411
"9452",-151.1116,59.79942
"9453",-151.07588,59.798637
"9454",-150.93465,59.777546
"9455",-149.95366,59.751225
"9456",-149.86345,59.757397
"9457",-149.59616,59.74878
"9458",-149.54272,59.74699
"9475",-153.27539,59.828854
"9476",-153.20381,59.828445
"9477",-153.15036,59.81917
"9478",-153.13248,59.819054
"9479",-153.11458,59.818935
"9480",-153.07855,59.827637
"9481",-152.98909,59.826984
"9482",-151.80858,59.812756
"9483",-151.05722,59.80718
"9484",-150.933,59.795414
"9485",-149.9704,59.760693
